,title,price,shop,commit
378,包邮 Python学习手册:第4版 计算机与互联网 |197976,77.30,,400+
379,Python 3 数据分析与机器学习实战,65.60,北京大学出版社,2700+
380,PyTorch深度学习    python深度学习入门 深度学习框架搭建PyTorch基础入门,28.60,翔坤图书专营店,20+
381,Python语言程序设计基础(第2版)第二版-嵩天 教育部大学计算机课程改革项目规划教材 pytho,32.50,大学连锁书店图书专营店,100+
382,Python语言程序设计,43.50,机械工业出版社,30+
383,Python编程入门指南 上下册 Python从入门到实践 零基础自学pytho基础到精通书籍,55.80,广州瑞雅图书专营店,50+
384,流畅的Python + TensorFlow技术解析与实战 精通Python畅销,166.00,,20+
385,Python深度学习,56.10,清华大学出版社,60+
386,C语言程序设计从入门到精通 python编程入门指南 java零基础自学教程 计算机编程语言套装,158.00,广州瑞雅图书专营店,10+
387,3本 深度学习+机器学习 周志华+Python神经网络编程 人工智能书籍,198.60,华心图书专营店,1200+
388,Serverless架构应用开发 Python实现,49.40,人民邮电出版社,9
389,基于Python的金融分析与风险管理 斯文著 科技金融大数据风控金融分析师教程量化交易金融市场技,84.00,东润堂图书专营店,40+
390,套装2册 流畅的Python+Python高性能编程  python编程教程书籍 pyt,160.60,,2
391,Spark数据分析：基于Python语言,65.60,机械工业出版社,100+
392,"""笨办法""学Python 3",43.40,文轩网旗舰店,300+
393,爱上Python 一日精通Python编程,35.10,人民邮电出版社,100+
394,Python基础教程 第3版 图灵程序设计丛书 编程新手入门 软件工具 python,61.70,墨马图书旗舰店,500+
395,Python云原生：构建应对海量用户数据的高可扩展Web应用,84.60,电子工业出版社,3.8万+
396,2册 自学是门手艺+零基础轻松学Python 全2册python编程从入门到精通实践Python语,85.30,,0
397,Python编程从入门到实践python3.0绝技核心编程基础教程网络爬虫入门书籍,54.00,润知天下图书专营店,1100+
398,Python大规模机器学习,84.60,机械工业出版社,1.9万+
399,Linux命令行与shell编程实战（第4版）,121.60,清华大学出版社,200+
400,Python数据科学入门,62.10,人民邮电出版社,100+
401,Python 3程序开发指南（第2版 修订版）,62.10,人民邮电出版社,2600+
402,【正版包邮】Python数据分析与挖掘实战 利用python进行数据分析 数据挖掘教程书籍,48.00,,4
403,Python数据分析与数据化运营,94.10,机械工业出版社,2800+
404,Python从入门到精通  python编程从入门到实践,41.50,墨马图书旗舰店,80+
405,Python科学计算基础教程,40.00,人民邮电出版社,500+
406,深度学习原理与实践,80.10,人民邮电出版社,11万+
407,【正版包邮】深度学习入门基于python的理论与实现 人工智能领域实用教材书籍,45.00,葫芦弟弟图书旗舰店,5
408,零基础Python HTML+CSS JavaLinux  JavaScriptiOSPHP编程 编程7本,368.00,,0
409,现货包邮 Python网络爬虫从入门到实践 第2版|8060175,44.80,互动创新图书专营店,9
410,Python入门进阶经典2件套：Python编程从入门到精通+Python核心编程 第3版,139.80,友杰图书专营店,2
411,读故事学编程――Python王国历险记（双色）,61.60,电子工业出版社,2
412,Python程序设计习题解析/大学计算机基础教育规划教材,25.40,清华大学出版社,300+
413,利用Python进行数据分析 原书第二版 华章图书 O'Reilly精品图书系列,80.90,博库网旗舰店,20+
414,正版Python数据分析基础教程：NumPy学习指南(第2版) (印尼)伊德里斯 人民邮电出版社,36.80,,0
415,树莓派Python编程入门与实战（第2版）,62.10,人民邮电出版社,600+
416,用Python玩转树莓派和MegaPi（创客教育）,37.10,清华大学出版社,20+
417,笨办法学Python 3 Python编程零基础入门教程 python核心手册 Python从入门到,31.50,金帛三木图书专营店,9
418,数据可视化与领域应用案例,56.10,机械工业出版社,300+
419,Python数据分析与实践（大数据与人工智能技术丛书）,51.60,清华大学出版社,20+
420,Python程序设计基础（原书第4版）,94.10,机械工业出版社,200+
421,Python3.6编程实践指南 计算机科学入门（原书第3版）,65.60,机械工业出版社,4.6万+
422,Abaqus GUI程序开发指南 Python语言,53.10,人民邮电出版社,400+
423,语料库与Python应用/语料库翻译学文库,55.10,京东自营,100+
424,Python高级编程,42.30,清华大学出版社,1100+
425,Python机器学习 5个数据科学家案例解析,47.30,清华大学出版社,200+
426,Python大学教程,39.90,电子工业出版社,50+
427,Django企业开发实战 高效Python Web框架指南,71.20,文轩网旗舰店,50+
428,Python 3 程序设计,41.70,人民邮电出版社,10+
429,经济金融数据分析及其Python应用（数量经济学系列丛书）,39.40,清华大学出版社,100+
430,Python程序设计教程（第2版）/21世纪高等学校计算机类课程创新规划教材·微课版,60.40,清华大学出版社,20+
431,Python基础教程/高等学校计算机应用规划教材,59.50,清华大学出版社,20+
432,python编程 从入门到实践 零基础学python3.5 pathon核心技术网络爬虫书籍,76.00,阅轩图书专营店,400+
433,Python爬虫开发 从入门到实战（微课版）,40.70,人民邮电出版社,400+
434,Python数据科学指南,71.10,人民邮电出版社,400+
435,python丛书共六册 流畅的python核心编程 基础教程 网络爬虫开发 从入门到实践 笨办法学习,440.00,博库网旗舰店,1
436,Python 3网络爬虫开发实战 Scrapy数据分析处理手册 数据抓取指南python程序设计正版,68.40,兴阅图书专营店,30+
437,Python高性能 第2版,48.20,人民邮电出版社,200+
438,正版 利用python进行数据分析 原书第2版   基础教程Python实践从入门到精通 计算机数据,88.90,兴阅图书专营店,30+
439,零压力学Python,64.50,人民邮电出版社,1.2万+
440,Python网络爬虫实战/清华科技大讲堂,75.80,清华大学出版社,100+
441,PYTHON3网络爬虫开发实战,74.20,文轩网旗舰店,600+
442,零起点Python足彩大数据与机器学习实盘分析,94.10,电子工业出版社,800+
443,图灵程序设计丛书·Python数据分析基础教程：NumPy学习指南（第2版）,40.00,人民邮电出版社,1300+
444,Python网络数据采集（第2版影印版 英文版）,60.80,南京东南大学出版社,80+
445,人工智能：Python实现（影印版 英文版）,83.60,南京东南大学出版社,200+
446,Python数据科学导论：概念、技术与应用,56.10,机械工业出版社,300+
447,现货包邮 Python真好玩：教孩子学编程 刘凤飞 曾茜 青少年python基础入门|8062436,56.00,互动创新图书专营店,50+
448,Python编程快速上手,50.30,文轩网旗舰店,400+
449,Python新手使用Django架站的16堂课,84.60,清华大学出版社,1500+
450,从零起步学编程 Python篇+Java篇+C#篇+CSS篇 套装全4册,142.50,人民邮电出版社,4
451,Raspberry Pi：Python编程入门,25.60,科学出版社,100+
452,机器学习,48.90,人民邮电出版社,1400+
453,从零开始学Scrapy网络爬虫（视频教学版）,94.10,机械工业出版社,10+
454,Python程序设计与算法基础教程（第2版）/21世纪高等学校计算机类课程创新规划教材· 微课版,51.60,清华大学出版社,100+
455,机器学习入门之道,53.10,人民邮电出版社,600+
456,Python编程快速上手 让繁琐工作自动化 Python语言基础教程学习书,35.80,华心图书专营店,4
457,Python大战机器学习：数据科学家的第一个小目标,65.60,电子工业出版社,2.3万+
458,NLTK基础教程 用NLTK和Python库构建机器学习应用,44.10,人民邮电出版社,600+
459,Python金融大数据分析（第2版 影印版）,128.40,京东自营,30+
460,Python计算机视觉编程,51.80,文轩网旗舰店,60+
461,笨办法学Python 3,38.60,凤凰新华书店旗舰店,10+
462,Python3面向对象编程（第2版 影印版 英文版）,83.60,南京东南大学出版社,1000+
463,达人迷 Python趣味编程10例,80.10,人民邮电出版社,100+
464,Python机器学习,65.20,机械工业出版社,5300+
465,Python网络爬虫实例教程（视频讲解版）,40.70,人民邮电出版社,600+
466,Python游戏编程入门+C++游戏编程入门+游戏编程入门 全3册 游戏编程入门书籍,112.00,墨马图书旗舰店,90+
467,自己动手写Python虚拟机  海纳  书,60.80,一键团图书专营店,40+
468,Python编程从入门到实践 python3.5核心编程基础教程快速上手 3.0零基础笨办法,53.80,墨涵图书专营店,40+
469,PYTHON趣味编程:从入门到人工智能,39.60,文轩网旗舰店,6
470,Python程序设计基础/高等学校计算机基础教育教材精选,34.10,清华大学出版社,20+
471,【正版包邮】Python数据分析与挖掘实战 利用python进行数据分析 数据挖掘教程书籍,48.00,葫芦弟弟图书旗舰店,4
472,Python可以这样学,55.20,文轩网旗舰店,100+
473,深度学习入门 基于Python的理论与实现 人工智能书籍,37.80,华心图书专营店,60+
474,Python程序设计实验指导书/高等院校信息技术规划教材,34.10,清华大学出版社,60+
475,Raspberry Pi编程指南·第2版 基于Python的游戏编程与机器人制作,44.10,人民邮电出版社,100+
476,Python基础与大数据应用实战,23.80,京东自营,10
477,零基础学Python从入门到精通 python编程自学Python基础入门项目实践 赠视频课程 R,44.802,广东人民出版社图书专营店,100+
478,软件架构：Python语言实现,61.90,机械工业出版社,500+
479,现货包邮 强化学习：原理与Python 实现[鲜读] 肖智清|8061301,57.80,互动出版网图书专营店,40+
480,包邮 Python Linux系统管理与自动化运维 计算机与互联网 |6550978,57.80,,100+
481,软件架构：Python语言实现,61.90,机械工业出版社,500+
482,现货包邮 强化学习：原理与Python 实现[鲜读] 肖智清|8061301,57.80,互动出版网图书专营店,40+
483,Python测试驱动开发 使用Django Selenium和JavaScript进行Web编程,97.20,人民邮电出版社,4800+
484,Python数据分析基础（全国高等院校应用型创新规划教材·计算机系列）,34.10,清华大学出版社,100+
485,Python编程从零基础到项目实战 从入门到实践 Python基础编程 python视频教程,41.50,华心图书专营店,50+
486,3本 Python基础教程第3版+Python高级编程+核心编程 书籍 Python3.5从入门到精,210.00,,5
487,Python 3爬虫、数据清洗与可视化实战,46.60,电子工业出版社,1.9万+
488,Python机器学习入门（影印版 英文版）,84.60,南京东南大学出版社,1900+
489,零基础入门学习Python （第2版）小甲鱼计算机/网络 程序设计 零基础学编程基础学习教程,50.80,墨马图书旗舰店,800+
490,父与子的编程之旅 与小卡特一起学Python 教孩子编程的图书 python编程入门教程,45.00,墨马图书旗舰店,500+
491,包邮 OpenCV 3计算机视觉：Python语言实现（原书第2版） 计|4966057,31.80,互动出版网图书专营店,100+
492,包邮 Python深度学习实战：基于TensorFlow和Keras的聊天机器人以及|8058633,44.80,,8
493,【正版】Python Qt GUI与数据可视化编程 pyqt5教程书籍 pyqt5快速开发与实战Qt,67.00,三新文化图书专营店,30+
494,Python黑帽子黑客与渗透测试编程之道  黑客防范技术编程教程 黑客攻防技术黑客攻防入门进阶,42.10,广州瑞雅图书专营店,20+
495,预测分析：Python语言实现,48.70,机械工业出版社,200+
496,Python机器学习经典实例（影印版 英文版）,65.60,南京东南大学出版社,100+
497,Python 3.6从入门到精通（视频教学版）,84.60,清华大学出版社,60+
498,正版 PYTHON统计分析 （奥）哈斯尔万特 讲述统计数据分析与应用 人邮 统计计算系列从书,60.00,,0
499,精通TensorFlow,84.60,机械工业出版社,2800+
500,现货包邮 python核心编程（第三版）+从入门到实践+数据科学与机器学习 图书计算机编程语言书籍,169.00,高高国际图书专营店,4
501,Python数据挖掘方法及应用,46.60,电子工业出版社,30+
502,Python数据分析基础（第2版）/“十三五”全国统计规划教材,107.20,京东自营,90+
503,Python Cookbook 第三版 中文版 第3版,56.10,华心图书专营店,10+
504,正版Python程序设计 第3版 [美] 约翰·策勒 (John Zelle) 人民邮电出版社,51.80,,0
505,数据科学实战手册 第2版,62.10,人民邮电出版社,2.1万+
506,Python机器学习 第2版（影印版）,103.60,南京东南大学出版社,100+
507,算法图解 像小说一样有趣的算法入门书 基于Python语言 算法基础书籍 计算机算法编程教材,33.90,兴阅图书专营店,100+
508,从零开始自己动手写区块链,65.60,机械工业出版社,900+
509,4本 小天才学Python+机器人基础技术教学+智能硬件项目教程+Arduino编程指南,139.00,蓝墨水图书专营店,10+
510,正版 利用python进行数据分析 原书第2版   基础教程Python实践从入门到精通 计算机数据,88.90,,30+
511,动手学深度学习 李沐 人工智能机器学习入门书籍教程花书西瓜书周志华推荐 Python神经网络编程入门,44.20,华心图书专营店,20+
512,现货包邮 Python金融大数据挖掘与分析全流程详解 金融数据挖掘 计算机编程书|8062446,59.00,互动创新图书专营店,20+
513,机器学习线性代数基础：Python语言描述,26.39,博库网旗舰店,4
514,Python神经网络编程 深度学习人工智能 机器学习入门教程书籍,35.80,华心图书专营店,500+
515,小天才学Python,57.70,文轩网旗舰店,9
516,物联网Python开发实战,65.60,电子工业出版社,7100+
517,Python项目开发实战（第2版）,64.50,人民邮电出版社,500+
518,Python数据分析基础,51.60,文轩网旗舰店,20+
519,Python网络数据爬取及分析从入门到精通（爬取篇）,50.10,北京航空航天大学出版社,100+
